date,timestamp,unix_timestamp,asset,open,high,low,close,volume,mid_price,price_range,price_range_pct,return_1d,return_1d_bps,log_return_1d,return_overnight,return_intraday,volatility_7d,volatility_14d,volatility_30d,sma_7,sma_14,sma_30,price_vs_sma_7,price_vs_sma_14,price_vs_sma_30,price_percentile_30d,price_percentile_60d,price_percentile_90d,implied_move_1d,support_level,resistance_level,distance_to_support,distance_to_resistance,gap_size,gap_size_pct,is_gap_up,is_gap_down,volume_ratio,dollar_volume,vwap_approx,upper_wick,lower_wick,body_size,body_size_pct,is_local_high,is_local_low
2021-07-08,2021-07-08T00:00:00Z,1625702400,ETH,2316.17,2324.11,2087.34,2114.5,57680.0,2205.7250000000004,236.76999999999998,11.197446204776544,-0.08744869731089755,-874.4869731089755,-0.09151097298085113,-0.00041430562808303216,-0.08707046546669721,100.82148326313482,110.23252954162874,108.12929659761721,2233.7914285714287,2135.058571428571,2214.3353333333334,-5.34031185927322,-0.9629043298243307,-4.508591441886404,33.33333333333333,18.333333333333332,12.222222222222221,11967.53303795901,1765.13,2396.83,16.522582170725936,13.352092693308107,-0.9600000000000364,-0.04143056280830321,False,False,0.6941786715769458,121964360.0,2175.316666666667,7.940000000000055,27.159999999999854,201.67000000000007,9.537479309529443,False,False
2021-07-09,2021-07-09T00:00:00Z,1625788800,ETH,2113.33,2187.09,2049.32,2146.33,49420.0,2118.205,137.76999999999998,6.418863828022717,0.015053204067155379,150.5320406715538,0.014941028920138858,-0.0005533222984157356,0.015615166585436255,100.0978598837692,96.8962361930677,107.12755885459053,2232.61,2158.994285714286,2198.858,-3.86453523006706,-0.5865826416532721,-2.388876407662534,36.666666666666664,20.0,15.555555555555555,12035.143483098649,1765.13,2396.83,17.760549402934302,11.671085061477033,-1.1700000000000728,-0.05533222984157356,False,False,0.6070830449968675,106071628.6,2127.58,40.76000000000022,64.00999999999976,33.0,1.5375082116915852,False,True
2021-07-10,2021-07-10T00:00:00Z,1625875200,ETH,2146.33,2191.01,2076.51,2110.48,33410.0,2133.76,114.5,5.42530609150525,-0.016702930117922232,-167.02930117922233,-0.016843997082417177,0.0,-0.01670293011792218,96.9934620850947,98.1145891719005,105.74479498524329,2216.514285714286,2178.967142857143,2186.904666666667,-4.783830467400561,-3.143101220302931,-3.494650124971159,33.33333333333333,18.333333333333332,12.222222222222221,11681.37075522468,1765.13,2396.83,16.363576058526967,13.568003487358322,0.0,0.0,False,False,0.41518406369220956,70511136.8,2126.0,44.68000000000029,33.9699999999998,35.84999999999991,1.698665706379587,False,False
2021-07-11,2021-07-11T00:00:00Z,1625961600,ETH,2110.69,2172.8,2082.46,2140.43,22420.0,2127.63,90.34000000000015,4.220647253122043,0.014191084492627182,141.9108449262718,0.014091333660422601,9.950343049924016e-05,0.014090179040977018,89.7039709076594,90.29701231560455,104.75659241020514,2190.718571428571,2190.4014285714284,2179.791,-2.2955286034653906,-2.2813822123928995,-1.8057235762511326,40.0,21.666666666666668,14.444444444444443,11736.428575118442,1765.13,2396.83,17.53386001878126,11.978901435692833,0.21000000000003638,0.009950343049924017,False,False,0.28275116972216735,47988440.599999994,2131.896666666667,32.370000000000346,28.230000000000018,29.73999999999978,1.3894404395378397,False,False
2021-07-12,2021-07-12T00:00:00Z,1626048000,ETH,2141.93,2166.87,2008.94,2032.26,26090.0,2087.9049999999997,157.92999999999984,7.771151329062219,-0.05053657442663384,-505.3657442663384,-0.051858269141665206,0.00070079376573866,-0.05120148650982985,88.72077169400973,90.90153041341705,106.08094812049865,2167.365714285714,2186.662857142857,2168.575,-6.23363714739947,-7.061118573377294,-6.28592508905617,26.666666666666668,13.333333333333334,8.88888888888889,11284.185832546907,1765.13,2396.83,13.14447954494011,17.939141645261923,1.5,0.070079376573866,False,False,0.335315437276692,53021663.4,2069.3566666666666,24.940000000000055,23.319999999999936,109.66999999999985,5.396455177979188,False,False
2021-07-13,2021-07-13T00:00:00Z,1626134400,ETH,2031.35,2043.39,1918.67,1940.99,35890.0,1981.0300000000002,124.72000000000003,6.4255869427457135,-0.04491059214864235,-449.1059214864235,-0.04595032209679722,-0.00044777735132319775,-0.04448273315775219,73.69543952445805,90.83185445076074,104.57211078706361,2114.5885714285714,2170.7400000000002,2149.6793333333335,-8.209567278200689,-10.583948330983914,-9.707928531356155,16.666666666666664,8.333333333333332,5.555555555555555,10624.114436708176,1765.13,2396.83,9.060324885754172,23.484922642568996,-0.9100000000000819,-0.04477773513231977,False,False,0.4655859065887735,69662131.1,1967.6833333333334,12.040000000000191,22.319999999999936,90.3599999999999,4.655356287255468,False,False
2021-07-14,2021-07-14T00:00:00Z,1626220800,ETH,1940.59,2017.67,1865.58,1994.73,37380.0,1941.625,152.09000000000015,7.624590796749442,0.027686902044832706,276.8690204483271,0.027310550646813675,-0.00020608040226899208,0.027898731828979898,80.99546873677723,87.32734710518774,104.5015586692264,2068.5314285714285,2150.7214285714285,2130.1226666666666,-3.5678176097327796,-7.2529815576833,-6.356097176250255,30.0,15.0,10.0,10910.896980584452,1765.13,2396.83,11.510329718809057,20.158116637339386,-0.40000000000009095,-0.02060804022689921,False,False,0.4871373836891078,74563007.4,1959.3266666666666,22.940000000000055,75.00999999999999,54.1400000000001,2.714151789966567,False,False
2021-07-15,2021-07-15T00:00:00Z,1626307200,ETH,1994.86,2038.91,1883.04,1917.52,40160.0,1960.975,155.87000000000012,8.128728774667286,-0.03870699292636093,-387.06992926360925,-0.03947601838430383,6.517172750190841e-05,-0.038769637969581786,61.820555377595895,81.72071627412872,105.05770458699712,2040.3914285714288,2137.091428571429,2109.246,-6.021953770775088,-10.274311413911045,-9.089788483657198,16.666666666666664,8.333333333333332,5.555555555555555,10544.387990457339,1765.13,2396.83,7.947244357294833,24.996349451374687,0.12999999999988177,0.006517172750190841,False,False,0.522753306258461,77007603.2,1946.4899999999998,44.05000000000018,34.48000000000002,77.33999999999992,4.03333472401852,False,False
2021-07-16,2021-07-16T00:00:00Z,1626393600,ETH,1918.88,1963.96,1850.48,1876.52,34820.0,1907.22,113.48000000000002,6.047364270031761,-0.02138178480537356,-213.81784805373562,-0.02161368677630244,0.0007092494472027032,-0.022075377303427065,57.02522060644473,80.56410440867737,102.85592584428376,2001.8471428571427,2117.2285714285713,2092.8576666666663,-6.26057505461027,-11.369040389727807,-10.336950768908782,10.0,5.0,3.3333333333333335,10102.668043653734,1826.9,2396.83,2.644256389486917,27.727388996653378,1.3600000000001273,0.07092494472027032,False,False,0.4562588174658985,65340426.4,1896.9866666666667,45.07999999999993,26.039999999999964,42.36000000000013,2.25737002536611,False,False
2021-07-17,2021-07-17T00:00:00Z,1626480000,ETH,1876.51,1917.64,1849.44,1899.28,33070.0,1883.54,68.20000000000005,3.5908344214649786,0.012128834225054952,121.28834225054952,0.012055869308980085,-5.329013279896247e-06,0.012134227901796411,61.259096761306964,78.36195155067597,103.02149897615406,1971.6757142857143,2094.0950000000003,2077.091,-3.671786073195175,-9.303064092125728,-8.560578231767407,20.0,10.0,6.666666666666667,10241.66172796065,1849.44,2396.83,2.6241523103491806,26.196769302051305,-0.009999999999990905,-0.0005329013279896247,False,False,0.43460738144781513,62809189.6,1888.7866666666666,18.360000000000127,27.069999999999936,22.769999999999982,1.1988753632955638,False,False
2021-07-18,2021-07-18T00:00:00Z,1626566400,ETH,1898.35,1991.67,1879.7,1891.04,29930.0,1935.685,111.97000000000003,5.92108046366021,-0.004338486163177668,-43.38486163177669,-0.004347924703482096,-0.0004896592392907121,-0.003850712460821211,57.313107545384035,72.61535067428017,101.2559344779313,1936.0485714285712,2063.3835714285715,2065.68,-2.3247645794010396,-8.352473762755146,-8.454358855195379,20.0,10.0,6.666666666666667,10022.470096440189,1849.44,2396.83,2.1998477028513364,26.746657923682204,-0.9300000000000637,-0.0489659239290712,False,False,0.3991252050300711,56598827.199999996,1920.8033333333333,93.32000000000016,11.339999999999918,7.309999999999945,0.38655977663084573,True,False
2021-07-19,2021-07-19T00:00:00Z,1626652800,ETH,1890.89,1916.45,1806.53,1818.36,31020.0,1861.49,109.92000000000007,6.045007589256257,-0.038433877654623916,-384.33877654623916,-0.03919194632785926,-7.932143159312525e-05,-0.038357598802680325,53.56838071133654,70.6101123230557,101.55564366397243,1905.4914285714287,2036.4285714285713,2054.112,-4.572648675557275,-10.708383023500527,-11.477076225639117,6.666666666666667,3.3333333333333335,2.2222222222222223,9665.793221781905,1806.53,2396.83,0.6505862425482264,31.812732352229485,-0.14999999999986358,-0.007932143159312524,False,False,0.41672823998817793,56405527.199999996,1847.1133333333335,25.559999999999945,11.829999999999927,72.5300000000002,3.988759101608054,False,False
2021-07-20,2021-07-20T00:00:00Z,1626739200,ETH,1818.42,1840.14,1719.48,1785.08,47090.0,1779.81,120.66000000000008,6.759360925000565,-0.018302206383774333,-183.02206383774333,-0.018471763799454123,3.299676631699598e-05,-0.018334598167640118,47.792314314999295,60.905843312165295,100.59812452596464,1883.2185714285715,1998.9035714285712,2038.834,-5.211215146106256,-10.697042843130069,-12.44603533195935,3.3333333333333335,1.6666666666666667,1.1111111111111112,9399.421736330512,1719.48,2396.83,3.6749053263719222,34.270172765366254,0.060000000000172804,0.0032996766316995977,False,False,0.6398735381242696,84059417.2,1781.5666666666666,21.720000000000027,65.59999999999991,33.340000000000146,1.8677034082506188,False,True
2021-07-21,2021-07-21T00:00:00Z,1626825600,ETH,1785.64,2031.41,1757.14,1994.26,53350.0,1894.275,274.27,13.75297102684705,0.11718242319671957,1171.8242319671956,0.11080982205849708,0.00031371143030013937,0.11683206021370482,103.63666715029697,91.8757430031858,93.64036517088637,1883.1514285714286,1975.8414285714284,2042.4343333333334,5.900140038810321,0.9321887456266442,-2.358672322880069,46.666666666666664,25.0,16.666666666666664,9774.587639543273,1719.48,2396.83,13.778544422492553,20.186435068647015,0.5600000000001728,0.03137114303001394,False,False,0.7840438143572359,106393771.0,1927.6033333333335,37.15000000000009,28.5,208.6199999999999,10.461023136401467,False,False
2021-07-22,2021-07-22T00:00:00Z,1626912000,ETH,1994.28,2044.38,1950.33,2025.07,41890.0,1997.355,94.05000000000018,4.644283901297248,0.015449339604665324,154.49339604665323,0.015331213649303862,1.0028782606070328e-05,0.015439155986120286,98.19752523378425,81.87734126801121,93.69563024921791,1898.5157142857145,1969.4535714285714,2047.3539999999998,6.665959347189257,2.8239522565178494,-1.0884292604014685,50.0,28.333333333333332,18.88888888888889,9931.456496448307,1719.48,2396.83,15.090342556059788,18.357883925000124,0.01999999999998181,0.0010028782606070327,False,False,0.6743797927544554,84830182.3,2006.5933333333332,19.310000000000173,43.950000000000045,30.789999999999964,1.5204412686968827,False,False
2021-07-23,2021-07-23T00:00:00Z,1626998400,ETH,2025.27,2129.44,1998.37,2124.65,32409.999999999996,2063.9049999999997,131.07000000000016,6.169016073235599,0.04917360881352262,491.73608813522617,0.04800281506624302,9.876201810310037e-05,0.04907000054313751,98.17813181461428,85.66865007306404,93.75903436947074,1933.962857142857,1967.905,2052.581333333333,9.859917534241323,7.965069452031481,3.511123554340698,66.66666666666666,38.333333333333336,26.666666666666668,10426.873178682868,1719.48,2396.83,19.06996446473537,12.810580566210897,0.20000000000004547,0.009876201810310037,False,False,0.547660487672992,68859906.5,2084.153333333333,4.789999999999964,26.90000000000009,99.38000000000011,4.67747629021251,False,False
2021-07-24,2021-07-24T00:00:00Z,1627084800,ETH,2125.35,2166.87,2106.02,2151.19,30270.0,2136.4449999999997,60.84999999999991,2.828666923888634,0.012491469183159465,124.91469183159465,0.012414094464948336,0.0003294660296989236,0.01215799750629315,98.1630856536622,85.34973722271793,93.77433186068045,1969.95,1970.812857142857,2057.967,9.200233508464683,9.152423691747218,4.52985883641477,73.33333333333333,43.333333333333336,30.0,10558.842617176544,1719.48,2396.83,20.06842724259596,11.41879610820057,0.6999999999998181,0.03294660296989236,False,False,0.5262090465539421,65116521.300000004,2141.36,15.679999999999836,19.329999999999927,25.840000000000146,1.201195617309496,False,False
2021-07-25,2021-07-25T00:00:00Z,1627171200,ETH,2176.17,2195.25,2108.72,2190.59,27200.0,2151.9849999999997,86.5300000000002,3.950077376414582,0.01831544401005969,183.1544401005969,0.018149736544245693,0.011612177445971773,0.006626320554000869,96.22604482161975,85.5373364187079,87.59359467644347,2012.7428571428572,1974.3957142857143,2070.612333333333,8.836058825199446,10.949896424005324,5.794308511314791,80.0,50.0,34.44444444444444,10043.544725723606,1719.48,2396.83,21.5060782711507,9.414815186776154,24.980000000000018,1.1612177445971772,True,False,0.5003709858412181,59584048.00000001,2164.853333333333,4.6599999999998545,67.45000000000027,14.420000000000073,0.6582701463989187,False,False
2021-07-26,2021-07-26T00:00:00Z,1627257600,ETH,2189.61,2430.64,2172.88,2227.96,56000.0,2301.76,257.75999999999976,11.569327995116598,0.017059331047799775,170.59331047799776,0.016915454644792393,-0.0004473680606594653,0.01751453455181512,82.26052729991244,80.57623977274827,87.65145717452322,2071.2571428571428,1988.3742857142859,2083.849,7.565591635169815,12.049326729230334,6.915616246666619,86.66666666666667,55.00000000000001,37.77777777777778,10221.62861692812,1719.48,2430.64,22.822671861254243,9.097111258729953,-0.9800000000000182,-0.04473680606594653,False,False,1.0713602448823416,124765760.0,2277.1600000000003,202.67999999999984,16.730000000000018,38.34999999999991,1.7213055889692772,True,False
2021-07-27,2021-07-27T00:00:00Z,1627344000,ETH,2228.33,2318.0,2152.76,2301.45,44820.0,2235.38,165.23999999999978,7.179821416932794,0.032985331873103485,329.85331873103485,0.03245299049467686,0.00016607120415083342,0.03281381123980734,71.49901373461806,76.07182293478849,84.04473934036113,2145.0242857142857,2014.1214285714284,2094.5523333333335,7.292491526902451,14.265702521836888,9.877894353558744,90.0,63.33333333333333,44.44444444444444,10124.314940813989,1719.48,2430.64,25.287101609854652,5.613417628017123,0.36999999999989086,0.016607120415083342,False,False,0.8693347126139523,103150988.99999999,2257.403333333333,16.550000000000182,75.56999999999971,73.11999999999989,3.177127463121071,False,False
2021-07-28,2021-07-28T00:00:00Z,1627430400,ETH,2300.35,2344.7,2244.23,2299.52,40420.0,2294.465,100.4699999999998,4.369172696910651,-0.0008386017510698673,-8.386017510698673,-0.0008389535742250771,-0.0004779595472419167,-0.00036081465863887114,30.602437746356358,75.914551396148,82.3589128533884,2188.632857142857,2035.8921428571427,2101.7163333333333,5.066502702600384,12.949009016405238,9.41153016368051,86.66666666666667,61.66666666666667,44.44444444444444,9912.914587965963,1719.48,2430.64,25.22439465627609,5.702059560256049,-1.099999999999909,-0.04779595472419167,False,False,0.8055323049942206,92946598.4,2296.15,44.34999999999991,55.289999999999964,0.8299999999999272,0.036094489284717125,False,False
2021-07-29,2021-07-29T00:00:00Z,1627516800,ETH,2299.52,2399.15,2266.72,2382.29,28510.0,2332.935,132.4300000000003,5.55893698919948,0.035994468410798675,359.94468410798675,0.03536180445122087,0.0,0.035994468410798765,32.03591563071522,71.66891221851277,82.25577506748255,2239.6642857142856,2069.0899999999997,2108.9956666666667,6.368173801558273,15.137089251796699,12.958506157828358,100.0,76.66666666666667,54.44444444444444,10256.863937742872,1719.48,2430.64,27.82238938164539,2.0295597933081155,0.0,0.0,False,False,0.5916697219781817,67919087.9,2349.3866666666668,16.860000000000127,32.80000000000018,82.76999999999998,3.474388088771727,False,False
2021-07-30,2021-07-30T00:00:00Z,1627603200,ETH,2382.51,2469.43,2316.75,2461.33,35780.0,2393.09,152.67999999999984,6.203150329293505,0.03317816050942568,331.7816050942568,0.03263964429781776,9.234811882694998e-05,0.033082757260200255,25.72869396634473,68.98994219881087,81.18052483303369,2287.7614285714285,2110.8621428571428,2115.207,7.586830045340642,16.60306706095377,16.36355212515844,100.0,78.33333333333333,60.0,10458.641284748755,1719.48,2469.43,30.140208748928423,0.32909036984069223,0.22000000000025466,0.009234811882694998,False,False,0.7780741685754878,88066387.39999999,2415.8366666666666,8.099999999999909,65.76000000000022,78.81999999999971,3.202333697635007,False,False
2021-07-31,2021-07-31T00:00:00Z,1627689600,ETH,2459.61,2552.09,2421.11,2528.85,22780.0,2486.6000000000004,130.98000000000002,5.179429384898275,0.027432323174868767,274.32323174868765,0.027062799695781715,-0.0006988091804023841,0.028150804395818758,24.860000330124784,68.93311478240034,76.67072829387425,2341.712857142857,2155.8314285714287,2129.2239999999997,7.991464123635995,17.30277082358678,18.768621807757206,100.0,85.0,64.44444444444444,10148.602119175905,1719.48,2552.09,32.00545702592087,0.9189948000079181,-1.7199999999998,-0.06988091804023841,False,False,0.5273555058260668,57607203.0,2500.683333333334,23.240000000000236,38.5,69.23999999999978,2.7380034402989417,False,False
2021-08-01,2021-08-01T00:00:00Z,1627776000,ETH,2531.41,2696.68,2512.2,2554.78,41800.0,2604.4399999999996,184.48000000000002,7.220974017332217,0.010253672617988485,102.53672617988485,0.010201460325431766,0.0010123178519880363,0.009232009038441165,26.499766596273744,67.80636755458535,76.48944882739806,2393.7400000000002,2203.2414285714285,2142.563333333333,6.727547686883286,15.95551748754596,19.239415715443677,100.0,88.33333333333333,66.66666666666666,10228.421274919507,1719.48,2696.68,32.69557457002169,5.55429430322766,2.5599999999999454,0.10123178519880363,False,False,1.0164875249258305,106789804.00000001,2587.8866666666668,141.89999999999964,19.210000000000036,23.370000000000346,0.9147558693899414,True,False
2021-08-02,2021-08-02T00:00:00Z,1627862400,ETH,2555.13,2664.82,2508.7,2606.99,35570.0,2586.76,156.12000000000035,5.988515491045242,0.0204362019430242,204.36201943024201,0.020230184844172473,0.00013699809768352226,0.020296423273962447,26.204444559939454,59.111251148939694,76.11685780078876,2447.887142857143,2259.572142857143,2155.358,6.499599362949146,15.375382381177719,20.95392041600512,100.0,93.33333333333333,70.0,10386.60904180134,1719.48,2696.68,34.04347542568249,3.440366092696944,0.34999999999990905,0.013699809768352226,False,False,0.8790602268701964,92730634.3,2593.5033333333336,57.83000000000038,46.43000000000029,51.85999999999967,1.9892673159467307,False,False
2021-08-03,2021-08-03T00:00:00Z,1627948800,ETH,2606.99,2631.4,2445.57,2508.37,35310.0,2538.485,185.82999999999993,7.408396687888945,-0.03782906723846269,-378.2906723846269,-0.038563159317199155,0.0,-0.03782906723846271,49.21358357302583,63.91135892432398,76.33709654293702,2477.447142857143,2311.235714285714,2161.603666666667,1.2481742438789214,8.529389040494733,16.042086654491534,90.0,85.0,64.44444444444444,10022.609354435237,1719.48,2696.68,31.450304380932636,7.5072656745217,0.0,0.0,False,False,0.87734700469608,88570544.7,2528.4466666666667,24.41000000000031,62.79999999999973,98.61999999999989,3.9316368797266708,False,True
2021-08-04,2021-08-04T00:00:00Z,1628035200,ETH,2508.6,2768.77,2459.27,2725.33,29030.0,2614.02,309.5,11.356422891906668,0.08649441669291225,864.9441669291225,0.08295638190032652,9.169301179651256e-05,0.08639480188152755,70.45946973131798,52.37592781525652,78.74516028752036,2538.2771428571427,2363.4550000000004,2179.257,7.369284227659484,15.31127099944782,25.057760511954296,100.0,100.0,82.22222222222221,11233.020100355288,1719.48,2768.77,36.907457078592316,1.5939354133260948,0.2300000000000182,0.009169301179651255,False,False,0.7499741655471737,79116329.89999999,2651.1233333333334,43.440000000000055,49.32999999999993,216.73000000000002,7.9524314486686025,False,False
2021-08-05,2021-08-05T00:00:00Z,1628121600,ETH,2724.86,2843.32,2531.58,2827.52,39570.0,2687.45,311.74000000000024,11.025209370756006,0.0374963765855878,374.96376585587797,0.03681048066899149,-0.0001724561796185416,0.037675330108702776,70.60844748045605,52.70413674125001,77.86677025316942,2601.8814285714284,2420.772857142857,2196.4933333333333,8.6721312105471,16.802367130686132,28.72882230464316,100.0,100.0,85.55555555555556,11524.216664151925,1719.48,2843.32,39.18769805341783,0.5587935717519305,-0.4699999999997999,-0.01724561796185416,False,False,1.0638908057823466,111884966.4,2734.14,15.800000000000182,193.2800000000002,102.65999999999985,3.6307435491172426,False,False
2021-08-06,2021-08-06T00:00:00Z,1628208000,ETH,2827.52,2946.43,2721.55,2890.62,28590.0,2833.99,224.87999999999965,7.7796458891172025,0.022316376188320497,223.16376188320498,0.02207100961792132,0.0,0.022316376188320476,70.31104093349312,50.92431509039264,78.0152473666235,2663.2085714285713,2475.485,2215.6096666666667,8.5390018270121,16.769845101060994,30.466121514484566,100.0,100.0,88.88888888888889,11803.860297663357,1719.48,2946.43,40.515183593831075,1.9307276639613629,0.0,0.0,False,False,0.7785382325176096,82642825.8,2852.8666666666663,55.809999999999945,105.9699999999998,63.09999999999991,2.1829226947851987,False,False
2021-08-07,2021-08-07T00:00:00Z,1628294400,ETH,2891.41,3169.51,2865.78,3159.39,30260.0,3017.6450000000004,303.73,9.613564643807825,0.09298005272225329,929.8005272225329,0.08890795900248194,0.0002732977700285626,0.0926814253253603,86.45019528780557,61.866011022970646,75.51920112551575,2753.285714285714,2547.4992857142856,2250.4393333333337,14.749805427281688,24.01926931705294,40.38992090137064,100.0,100.0,90.0,12488.612606997445,1719.48,3169.51,45.575569967620325,0.3203149975153541,0.7899999999999636,0.02732977700285626,False,False,0.8450468229292722,95603141.39999999,3064.8933333333334,10.120000000000346,25.629999999999654,267.98,8.482017098237318,False,False
2021-08-08,2021-08-08T00:00:00Z,1628380800,ETH,3159.32,3188.54,2950.07,3013.69,31460.0,3069.3050000000003,238.4699999999998,7.912890841460129,-0.046116497171922344,-461.16497171922344,-0.047213729426402604,-2.215617571737233e-05,-0.046095362293151726,103.44950985888883,72.60300284855332,78.39272586693707,2818.844285714286,2606.292142857143,2279.351333333333,6.912255326524392,15.631319699112773,32.21700208860593,96.66666666666667,98.33333333333333,90.0,12365.96209057924,1719.48,3188.54,42.94436388613295,5.801857523501087,-0.06999999999970896,-0.002215617571737233,False,False,0.893496165861971,94810687.4,3050.766666666667,29.2199999999998,63.61999999999989,145.6300000000001,4.832282019716697,False,False
2021-08-09,2021-08-09T00:00:00Z,1628467200,ETH,3011.23,3185.37,2895.64,3162.05,34540.0,3040.505,289.73,9.162726712101326,0.04922868642760214,492.28686427602145,0.04805530987547677,-0.0008162750647876975,0.050085845319022514,104.73921247607618,73.62734960422853,78.70885118792276,2898.1385714285716,2673.0128571428572,2314.4036666666666,9.106239127873703,18.295353183593264,36.624826755228966,100.0,100.0,92.22222222222223,13027.04382911164,1757.14,3188.54,44.43035372622191,0.8377476636991756,-2.4600000000000364,-0.08162750647876975,False,False,0.9799230209091856,109217207.0,3081.0200000000004,23.31999999999971,115.59000000000015,150.82000000000016,4.7696905488528065,False,False
2021-08-10,2021-08-10T00:00:00Z,1628553600,ETH,3161.37,3230.45,3053.51,3139.33,29070.0,3141.98,176.9399999999996,5.636234483154036,-0.007185212125045526,-71.85212125045526,-0.007211150082853637,-0.00021505036289757941,-0.006971661020380393,94.65712881901976,75.3932558041123,79.06729710638781,2988.2757142857145,2732.8614285714284,2347.700333333333,5.054897879474681,14.873369252426686,33.71936594406356,93.33333333333333,96.66666666666667,91.11111111111111,12992.341604318246,1950.33,3230.45,37.87432350214855,2.902530157708807,-0.680000000000291,-0.02150503628975794,False,False,0.8195812344936471,91260323.1,3141.096666666667,69.07999999999993,85.81999999999971,22.039999999999964,0.7020606307715329,False,False
2021-08-11,2021-08-11T00:00:00Z,1628640000,ETH,3139.69,3273.26,3121.62,3162.71,25960.0,3197.44,151.64000000000033,4.794622333378664,0.007447448977966564,74.47448977966565,0.007419853654971855,0.00011467415021680656,0.007331934044443872,84.44652649150913,74.7697253965644,75.6553621121818,3050.758571428571,2794.5178571428573,2385.382,3.669625961880221,13.175515837769094,32.58714956346614,100.0,100.0,94.44444444444444,12524.276695905104,1998.37,3273.26,36.814630490939734,3.4954200669678905,0.36000000000012733,0.011467415021680655,False,False,0.7319892852107712,82103951.6,3185.8633333333332,110.55000000000018,18.070000000000164,23.019999999999982,0.7278568063464554,False,False
2021-08-12,2021-08-12T00:00:00Z,1628726400,ETH,3161.85,3237.89,2980.41,3047.01,36060.0,3109.1499999999996,257.48,8.450251229894224,-0.036582551040089006,-365.82551040089004,-0.03726847309627572,-0.00027191870263164417,-0.03632050856302471,92.86484169374474,80.39713370239767,74.86882841599677,3082.1142857142863,2841.9978571428574,2422.249333333333,-1.1389676845208423,7.2136628232101305,25.792582872008236,86.66666666666667,93.33333333333333,91.11111111111111,11940.66418139766,2106.02,3273.26,30.88240603083023,7.425312027200436,-0.8600000000001273,-0.027191870263164417,False,False,1.0166146675187009,109875180.60000001,3088.4366666666665,76.03999999999996,66.60000000000036,114.83999999999969,3.7689406992428536,False,True
2021-08-13,2021-08-13T00:00:00Z,1628812800,ETH,3047.01,3325.25,3034.71,3321.78,26720.0,3179.98,290.53999999999996,8.746515422454225,0.0901769275453641,901.7692754536411,0.08634000191773125,0.0,0.09017692754536413,109.08433322459041,88.20016300429548,79.16045261475102,3143.7085714285713,2903.4585714285713,2466.4843333333333,5.664374560346389,14.407694075194078,34.676711913704985,100.0,100.0,97.77777777777777,13763.620910863718,2108.72,3325.25,36.51837267970788,0.10446206551908313,0.0,0.0,False,False,0.7609211550509748,88757961.60000001,3227.2466666666664,3.4699999999998,12.300000000000182,274.77,8.271769954662862,False,False
2021-08-14,2021-08-14T00:00:00Z,1628899200,ETH,3321.78,3329.95,3206.12,3264.44,24140.0,3268.035,123.82999999999993,3.793299922804522,-0.017261829501050707,-172.61829501050707,-0.017412551894360143,0.0,-0.017261829501050683,92.94323644534256,90.43810760329566,77.56597621260754,3158.7157142857145,2956.0007142857144,2511.3816666666667,3.347065556932943,10.434344086037093,29.985817899708593,96.66666666666667,98.33333333333333,96.66666666666667,13253.589684432734,2152.76,3329.95,34.05423288527281,2.0067760473465515,0.0,0.0,False,False,0.6980644663787785,78803581.6,3266.8366666666666,8.169999999999618,58.320000000000164,57.340000000000146,1.756503412530178,False,False
2021-08-15,2021-08-15T00:00:00Z,1628985600,ETH,3264.15,3319.27,3112.92,3308.41,27730.0,3216.0950000000003,206.3499999999999,6.237135058834906,0.013469385254438748,134.69385254438748,0.013379479501965396,-8.883606376590276e-05,0.013559425884227061,82.06867697745075,90.36148773334813,76.24258388390516,3200.818571428572,3009.8314285714287,2559.1113333333333,3.361372291819975,9.920109431852369,29.27964316779757,96.66666666666667,98.33333333333333,97.77777777777777,13202.93541597119,2152.76,3329.95,34.93067666945752,0.6510680357029499,-0.2899999999999636,-0.008883606376590275,False,False,0.8073955452030863,91742209.3,3246.866666666667,10.860000000000127,151.23000000000002,44.25999999999976,1.3378027511704949,False,False
2021-08-16,2021-08-16T00:00:00Z,1629072000,ETH,3308.16,3334.21,3134.38,3146.57,29120.0,3234.295,199.82999999999993,6.350724757434283,-0.048917758077142715,-489.17758077142713,-0.05015474076172505,-7.556499950127101e-05,-0.04884588411685036,87.02522361858253,96.8944105069952,79.90392943813562,3198.6071428571427,3048.3728571428574,2600.6876666666662,-1.6268688379986713,3.2212969823245263,20.98992279349708,80.0,90.0,93.33333333333333,13160.09737125272,2244.23,3334.21,28.676940287360527,5.963318788394978,-0.25,-0.0075564999501271015,False,False,0.8511301636788776,91628118.4,3205.0533333333333,26.050000000000182,12.190000000000055,161.5899999999997,5.135433185977101,True,False
2021-08-17,2021-08-17T00:00:00Z,1629158400,ETH,3146.81,3290.36,2993.1,3012.34,44720.0,3141.73,297.2600000000002,9.868075980798988,-0.04265914948658378,-426.59149486583783,-0.043595785305352894,7.627352958929301e-05,-0.042732163683221996,92.44856550641283,97.65790507337029,82.32117942458204,3180.4657142857145,3084.3707142857143,2638.0643333333337,-5.286197978193672,-2.3353455520794992,14.187510969216941,66.66666666666666,83.33333333333334,88.88888888888889,12979.834065314246,2266.72,3334.21,24.752186008219535,10.685048832469105,0.23999999999978172,0.007627352958929301,False,False,1.2885256293279803,134711844.8,3098.6,143.55000000000018,19.240000000000236,134.4699999999998,4.4639715304381244,False,False
